condition,seed,data_seen,task_i,task_j,linear_cka,checkpoint_fraction
baseline,1,100352,P18_parity_d5_0_17_30_32_34,P12_parity_d3_9_27_30,0.9230964779853821,1.00352
baseline,1,100352,P18_parity_d5_0_17_30_32_34,P13_parity_d3_15_21_39,0.9476549029350281,1.00352
baseline,1,100352,P18_parity_d5_0_17_30_32_34,P14_parity_d3_3_23_24,0.9360398054122925,1.00352
baseline,1,100352,P18_parity_d5_0_17_30_32_34,P15_parity_d5_7_24_30_32_33,0.9435821771621704,1.00352
baseline,1,100352,P18_parity_d5_0_17_30_32_34,P16_parity_d5_3_18_23_29_37,0.9277598857879639,1.00352
baseline,1,100352,P18_parity_d5_0_17_30_32_34,P17_parity_d5_1_7_16_18_37,0.9469690322875977,1.00352
baseline,1,100352,P18_parity_d5_0_17_30_32_34,P18_parity_d5_0_17_30_32_34,1.0,1.00352
baseline,1,100352,P18_parity_d5_0_17_30_32_34,P19_parity_d5_2_8_11_16_29,0.9247310757637024,1.00352
baseline,1,100352,P18_parity_d5_0_17_30_32_34,P20_parity_d3_4_7_35,0.9438325762748718,1.00352
baseline,1,100352,P18_parity_d5_0_17_30_32_34,P21_parity_d5_25_34_36_37_39,0.9429705142974854,1.00352
baseline,1,100352,P18_parity_d5_0_17_30_32_34,P22_parity_d5_5_14_30_35_36,0.9354690313339233,1.00352
baseline,1,100352,P18_parity_d5_0_17_30_32_34,P23_parity_d5_8_13_18_30_39,0.940964937210083,1.00352
baseline,1,100352,P19_parity_d5_2_8_11_16_29,P00_parity_d3_1_15_16,0.9181544780731201,1.00352
baseline,1,100352,P19_parity_d5_2_8_11_16_29,P01_parity_d3_0_21_26,0.9108219146728516,1.00352
baseline,1,100352,P19_parity_d5_2_8_11_16_29,P02_parity_d5_14_17_22_28_39,0.890487790107727,1.00352
baseline,1,100352,P19_parity_d5_2_8_11_16_29,P03_parity_d3_25_33_36,0.9096676707267761,1.00352
baseline,1,100352,P19_parity_d5_2_8_11_16_29,P04_parity_d5_5_14_22_28_32,0.9352636337280273,1.00352
baseline,1,100352,P19_parity_d5_2_8_11_16_29,P05_parity_d3_16_18_28,0.9521375298500061,1.00352
baseline,1,100352,P19_parity_d5_2_8_11_16_29,P06_parity_d3_14_20_35,0.9299005270004272,1.00352
baseline,1,100352,P19_parity_d5_2_8_11_16_29,P07_parity_d3_9_12_28,0.914583146572113,1.00352
baseline,1,100352,P19_parity_d5_2_8_11_16_29,P08_parity_d5_12_14_28_35_38,0.9338225722312927,1.00352
baseline,1,100352,P19_parity_d5_2_8_11_16_29,P09_parity_d5_1_3_14_16_32,0.9069352149963379,1.00352
baseline,1,100352,P19_parity_d5_2_8_11_16_29,P10_parity_d3_2_3_33,0.9328620433807373,1.00352
baseline,1,100352,P19_parity_d5_2_8_11_16_29,P11_parity_d3_5_21_34,0.9382359981536865,1.00352
baseline,1,100352,P19_parity_d5_2_8_11_16_29,P12_parity_d3_9_27_30,0.9164395332336426,1.00352
baseline,1,100352,P19_parity_d5_2_8_11_16_29,P13_parity_d3_15_21_39,0.9248299598693848,1.00352
baseline,1,100352,P19_parity_d5_2_8_11_16_29,P14_parity_d3_3_23_24,0.956019401550293,1.00352
baseline,1,100352,P19_parity_d5_2_8_11_16_29,P15_parity_d5_7_24_30_32_33,0.9318293929100037,1.00352
baseline,1,100352,P19_parity_d5_2_8_11_16_29,P16_parity_d5_3_18_23_29_37,0.9239259362220764,1.00352
baseline,1,100352,P19_parity_d5_2_8_11_16_29,P17_parity_d5_1_7_16_18_37,0.9364626407623291,1.00352
baseline,1,100352,P19_parity_d5_2_8_11_16_29,P18_parity_d5_0_17_30_32_34,0.9247316122055054,1.00352
baseline,1,100352,P19_parity_d5_2_8_11_16_29,P19_parity_d5_2_8_11_16_29,1.0,1.00352
baseline,1,100352,P19_parity_d5_2_8_11_16_29,P20_parity_d3_4_7_35,0.9122576713562012,1.00352
baseline,1,100352,P19_parity_d5_2_8_11_16_29,P21_parity_d5_25_34_36_37_39,0.9175319671630859,1.00352
baseline,1,100352,P19_parity_d5_2_8_11_16_29,P22_parity_d5_5_14_30_35_36,0.8996837735176086,1.00352
baseline,1,100352,P19_parity_d5_2_8_11_16_29,P23_parity_d5_8_13_18_30_39,0.9536463618278503,1.00352
baseline,1,100352,P20_parity_d3_4_7_35,P00_parity_d3_1_15_16,0.9531455039978027,1.00352
baseline,1,100352,P20_parity_d3_4_7_35,P01_parity_d3_0_21_26,0.9392417073249817,1.00352
baseline,1,100352,P20_parity_d3_4_7_35,P02_parity_d5_14_17_22_28_39,0.9375008344650269,1.00352
baseline,1,100352,P20_parity_d3_4_7_35,P03_parity_d3_25_33_36,0.9358982443809509,1.00352
baseline,1,100352,P20_parity_d3_4_7_35,P04_parity_d5_5_14_22_28_32,0.9484245777130127,1.00352
baseline,1,100352,P20_parity_d3_4_7_35,P05_parity_d3_16_18_28,0.947160542011261,1.00352
baseline,1,100352,P20_parity_d3_4_7_35,P06_parity_d3_14_20_35,0.9375848174095154,1.00352
baseline,1,100352,P20_parity_d3_4_7_35,P07_parity_d3_9_12_28,0.942936897277832,1.00352
baseline,1,100352,P20_parity_d3_4_7_35,P08_parity_d5_12_14_28_35_38,0.9210488796234131,1.00352
baseline,1,100352,P20_parity_d3_4_7_35,P09_parity_d5_1_3_14_16_32,0.938722550868988,1.00352
baseline,1,100352,P20_parity_d3_4_7_35,P10_parity_d3_2_3_33,0.9404816627502441,1.00352
baseline,1,100352,P20_parity_d3_4_7_35,P11_parity_d3_5_21_34,0.9360297322273254,1.00352
baseline,1,100352,P20_parity_d3_4_7_35,P12_parity_d3_9_27_30,0.9303604364395142,1.00352
baseline,1,100352,P20_parity_d3_4_7_35,P13_parity_d3_15_21_39,0.9450726509094238,1.00352
baseline,1,100352,P20_parity_d3_4_7_35,P14_parity_d3_3_23_24,0.9438684582710266,1.00352
baseline,1,100352,P20_parity_d3_4_7_35,P15_parity_d5_7_24_30_32_33,0.9417136907577515,1.00352
baseline,1,100352,P20_parity_d3_4_7_35,P16_parity_d5_3_18_23_29_37,0.9202562570571899,1.00352
baseline,1,100352,P20_parity_d3_4_7_35,P17_parity_d5_1_7_16_18_37,0.9440449476242065,1.00352
baseline,1,100352,P20_parity_d3_4_7_35,P18_parity_d5_0_17_30_32_34,0.9438325762748718,1.00352
baseline,1,100352,P20_parity_d3_4_7_35,P19_parity_d5_2_8_11_16_29,0.9122580289840698,1.00352
baseline,1,100352,P20_parity_d3_4_7_35,P20_parity_d3_4_7_35,1.0,1.00352
baseline,1,100352,P20_parity_d3_4_7_35,P21_parity_d5_25_34_36_37_39,0.9432515501976013,1.00352
baseline,1,100352,P20_parity_d3_4_7_35,P22_parity_d5_5_14_30_35_36,0.948945939540863,1.00352
baseline,1,100352,P20_parity_d3_4_7_35,P23_parity_d5_8_13_18_30_39,0.9292673468589783,1.00352
baseline,1,100352,P21_parity_d5_25_34_36_37_39,P00_parity_d3_1_15_16,0.9562109112739563,1.00352
baseline,1,100352,P21_parity_d5_25_34_36_37_39,P01_parity_d3_0_21_26,0.9355762600898743,1.00352
baseline,1,100352,P21_parity_d5_25_34_36_37_39,P02_parity_d5_14_17_22_28_39,0.9560002088546753,1.00352
baseline,1,100352,P21_parity_d5_25_34_36_37_39,P03_parity_d3_25_33_36,0.9530507326126099,1.00352
baseline,1,100352,P21_parity_d5_25_34_36_37_39,P04_parity_d5_5_14_22_28_32,0.9398610591888428,1.00352
baseline,1,100352,P21_parity_d5_25_34_36_37_39,P05_parity_d3_16_18_28,0.9387215375900269,1.00352
baseline,1,100352,P21_parity_d5_25_34_36_37_39,P06_parity_d3_14_20_35,0.9434142708778381,1.00352
baseline,1,100352,P21_parity_d5_25_34_36_37_39,P07_parity_d3_9_12_28,0.9395692348480225,1.00352
baseline,1,100352,P21_parity_d5_25_34_36_37_39,P08_parity_d5_12_14_28_35_38,0.9279667139053345,1.00352
baseline,1,100352,P21_parity_d5_25_34_36_37_39,P09_parity_d5_1_3_14_16_32,0.9408636689186096,1.00352
baseline,1,100352,P21_parity_d5_25_34_36_37_39,P10_parity_d3_2_3_33,0.9459803104400635,1.00352
baseline,1,100352,P21_parity_d5_25_34_36_37_39,P11_parity_d3_5_21_34,0.9429125785827637,1.00352
baseline,1,100352,P21_parity_d5_25_34_36_37_39,P12_parity_d3_9_27_30,0.9439706802368164,1.00352
baseline,1,100352,P21_parity_d5_25_34_36_37_39,P13_parity_d3_15_21_39,0.9499151706695557,1.00352
baseline,1,100352,P21_parity_d5_25_34_36_37_39,P14_parity_d3_3_23_24,0.938520610332489,1.00352
baseline,1,100352,P21_parity_d5_25_34_36_37_39,P15_parity_d5_7_24_30_32_33,0.9444342255592346,1.00352
baseline,1,100352,P21_parity_d5_25_34_36_37_39,P16_parity_d5_3_18_23_29_37,0.9408833980560303,1.00352
baseline,1,100352,P21_parity_d5_25_34_36_37_39,P17_parity_d5_1_7_16_18_37,0.9305509328842163,1.00352
baseline,1,100352,P21_parity_d5_25_34_36_37_39,P18_parity_d5_0_17_30_32_34,0.9429705142974854,1.00352
baseline,1,100352,P21_parity_d5_25_34_36_37_39,P19_parity_d5_2_8_11_16_29,0.9175323247909546,1.00352
baseline,1,100352,P21_parity_d5_25_34_36_37_39,P20_parity_d3_4_7_35,0.9432515501976013,1.00352
baseline,1,100352,P21_parity_d5_25_34_36_37_39,P21_parity_d5_25_34_36_37_39,1.0,1.00352
baseline,1,100352,P21_parity_d5_25_34_36_37_39,P22_parity_d5_5_14_30_35_36,0.9512338638305664,1.00352
baseline,1,100352,P21_parity_d5_25_34_36_37_39,P23_parity_d5_8_13_18_30_39,0.9289047718048096,1.00352
baseline,1,100352,P22_parity_d5_5_14_30_35_36,P00_parity_d3_1_15_16,0.9480672478675842,1.00352
baseline,1,100352,P22_parity_d5_5_14_30_35_36,P01_parity_d3_0_21_26,0.9241092205047607,1.00352
baseline,1,100352,P22_parity_d5_5_14_30_35_36,P02_parity_d5_14_17_22_28_39,0.9518075585365295,1.00352
baseline,1,100352,P22_parity_d5_5_14_30_35_36,P03_parity_d3_25_33_36,0.9540827870368958,1.00352
baseline,1,100352,P22_parity_d5_5_14_30_35_36,P04_parity_d5_5_14_22_28_32,0.9410362839698792,1.00352
baseline,1,100352,P22_parity_d5_5_14_30_35_36,P05_parity_d3_16_18_28,0.9336433410644531,1.00352
baseline,1,100352,P22_parity_d5_5_14_30_35_36,P06_parity_d3_14_20_35,0.9410302042961121,1.00352
baseline,1,100352,P22_parity_d5_5_14_30_35_36,P07_parity_d3_9_12_28,0.9360869526863098,1.00352
baseline,1,100352,P22_parity_d5_5_14_30_35_36,P08_parity_d5_12_14_28_35_38,0.9181964993476868,1.00352
baseline,1,100352,P22_parity_d5_5_14_30_35_36,P09_parity_d5_1_3_14_16_32,0.9492303729057312,1.00352
baseline,1,100352,P22_parity_d5_5_14_30_35_36,P10_parity_d3_2_3_33,0.9423935413360596,1.00352
baseline,1,100352,P22_parity_d5_5_14_30_35_36,P11_parity_d3_5_21_34,0.9406697154045105,1.00352
baseline,1,100352,P22_parity_d5_5_14_30_35_36,P12_parity_d3_9_27_30,0.9344882965087891,1.00352
baseline,1,100352,P22_parity_d5_5_14_30_35_36,P13_parity_d3_15_21_39,0.9385905265808105,1.00352
baseline,1,100352,P22_parity_d5_5_14_30_35_36,P14_parity_d3_3_23_24,0.9395030736923218,1.00352
baseline,1,100352,P22_parity_d5_5_14_30_35_36,P15_parity_d5_7_24_30_32_33,0.9430322647094727,1.00352
baseline,1,100352,P22_parity_d5_5_14_30_35_36,P16_parity_d5_3_18_23_29_37,0.9376147985458374,1.00352
baseline,1,100352,P22_parity_d5_5_14_30_35_36,P17_parity_d5_1_7_16_18_37,0.9308083653450012,1.00352
baseline,1,100352,P22_parity_d5_5_14_30_35_36,P18_parity_d5_0_17_30_32_34,0.9354690313339233,1.00352
baseline,1,100352,P22_parity_d5_5_14_30_35_36,P19_parity_d5_2_8_11_16_29,0.8996837735176086,1.00352
baseline,1,100352,P22_parity_d5_5_14_30_35_36,P20_parity_d3_4_7_35,0.9489453434944153,1.00352
baseline,1,100352,P22_parity_d5_5_14_30_35_36,P21_parity_d5_25_34_36_37_39,0.9512330293655396,1.00352
baseline,1,100352,P22_parity_d5_5_14_30_35_36,P22_parity_d5_5_14_30_35_36,1.0,1.00352
baseline,1,100352,P22_parity_d5_5_14_30_35_36,P23_parity_d5_8_13_18_30_39,0.9250646829605103,1.00352
baseline,1,100352,P23_parity_d5_8_13_18_30_39,P00_parity_d3_1_15_16,0.9338812232017517,1.00352
baseline,1,100352,P23_parity_d5_8_13_18_30_39,P01_parity_d3_0_21_26,0.9349700212478638,1.00352
baseline,1,100352,P23_parity_d5_8_13_18_30_39,P02_parity_d5_14_17_22_28_39,0.9003545641899109,1.00352
baseline,1,100352,P23_parity_d5_8_13_18_30_39,P03_parity_d3_25_33_36,0.9266510009765625,1.00352
baseline,1,100352,P23_parity_d5_8_13_18_30_39,P04_parity_d5_5_14_22_28_32,0.9384797215461731,1.00352
baseline,1,100352,P23_parity_d5_8_13_18_30_39,P05_parity_d3_16_18_28,0.9585420489311218,1.00352
baseline,1,100352,P23_parity_d5_8_13_18_30_39,P06_parity_d3_14_20_35,0.9326366186141968,1.00352
baseline,1,100352,P23_parity_d5_8_13_18_30_39,P07_parity_d3_9_12_28,0.9389817714691162,1.00352
baseline,1,100352,P23_parity_d5_8_13_18_30_39,P08_parity_d5_12_14_28_35_38,0.9400333762168884,1.00352
baseline,1,100352,P23_parity_d5_8_13_18_30_39,P09_parity_d5_1_3_14_16_32,0.9204708337783813,1.00352
baseline,1,100352,P23_parity_d5_8_13_18_30_39,P10_parity_d3_2_3_33,0.9490343928337097,1.00352
baseline,1,100352,P23_parity_d5_8_13_18_30_39,P11_parity_d3_5_21_34,0.9396759867668152,1.00352
baseline,1,100352,P23_parity_d5_8_13_18_30_39,P12_parity_d3_9_27_30,0.9206506013870239,1.00352
baseline,1,100352,P23_parity_d5_8_13_18_30_39,P13_parity_d3_15_21_39,0.9358208179473877,1.00352
baseline,1,100352,P23_parity_d5_8_13_18_30_39,P14_parity_d3_3_23_24,0.9511213898658752,1.00352
baseline,1,100352,P23_parity_d5_8_13_18_30_39,P15_parity_d5_7_24_30_32_33,0.9479386806488037,1.00352
baseline,1,100352,P23_parity_d5_8_13_18_30_39,P16_parity_d5_3_18_23_29_37,0.9356147646903992,1.00352
baseline,1,100352,P23_parity_d5_8_13_18_30_39,P17_parity_d5_1_7_16_18_37,0.9402915835380554,1.00352
baseline,1,100352,P23_parity_d5_8_13_18_30_39,P18_parity_d5_0_17_30_32_34,0.9409641623497009,1.00352
baseline,1,100352,P23_parity_d5_8_13_18_30_39,P19_parity_d5_2_8_11_16_29,0.9536455273628235,1.00352
baseline,1,100352,P23_parity_d5_8_13_18_30_39,P20_parity_d3_4_7_35,0.9292668700218201,1.00352
baseline,1,100352,P23_parity_d5_8_13_18_30_39,P21_parity_d5_25_34_36_37_39,0.9289052486419678,1.00352
baseline,1,100352,P23_parity_d5_8_13_18_30_39,P22_parity_d5_5_14_30_35_36,0.9250648617744446,1.00352
baseline,1,100352,P23_parity_d5_8_13_18_30_39,P23_parity_d5_8_13_18_30_39,1.0,1.00352
baseline,2,100352,P00_parity_d3_1_15_16,P00_parity_d3_1_15_16,1.0,1.00352
baseline,2,100352,P00_parity_d3_1_15_16,P01_parity_d3_0_21_26,0.9722757339477539,1.00352
baseline,2,100352,P00_parity_d3_1_15_16,P02_parity_d5_14_17_22_28_39,0.9988455772399902,1.00352
baseline,2,100352,P00_parity_d3_1_15_16,P03_parity_d3_25_33_36,0.9972795844078064,1.00352
baseline,2,100352,P00_parity_d3_1_15_16,P04_parity_d5_5_14_22_28_32,0.9975295662879944,1.00352
baseline,2,100352,P00_parity_d3_1_15_16,P05_parity_d3_16_18_28,0.999272882938385,1.00352
baseline,2,100352,P00_parity_d3_1_15_16,P06_parity_d3_14_20_35,0.9976072311401367,1.00352
baseline,2,100352,P00_parity_d3_1_15_16,P07_parity_d3_9_12_28,0.9964861273765564,1.00352
baseline,2,100352,P00_parity_d3_1_15_16,P08_parity_d5_12_14_28_35_38,0.996401309967041,1.00352
baseline,2,100352,P00_parity_d3_1_15_16,P09_parity_d5_1_3_14_16_32,0.9982390999794006,1.00352
baseline,2,100352,P00_parity_d3_1_15_16,P10_parity_d3_2_3_33,0.9987533092498779,1.00352
baseline,2,100352,P00_parity_d3_1_15_16,P11_parity_d3_5_21_34,0.9978205561637878,1.00352
baseline,2,100352,P00_parity_d3_1_15_16,P12_parity_d3_9_27_30,0.9990553259849548,1.00352
baseline,2,100352,P00_parity_d3_1_15_16,P13_parity_d3_15_21_39,0.9981604814529419,1.00352
baseline,2,100352,P00_parity_d3_1_15_16,P14_parity_d3_3_23_24,0.9982390403747559,1.00352
baseline,2,100352,P00_parity_d3_1_15_16,P15_parity_d5_7_24_30_32_33,0.9986768960952759,1.00352
baseline,2,100352,P00_parity_d3_1_15_16,P16_parity_d5_3_18_23_29_37,0.9982835650444031,1.00352
baseline,2,100352,P00_parity_d3_1_15_16,P17_parity_d5_1_7_16_18_37,0.99732506275177,1.00352
baseline,2,100352,P00_parity_d3_1_15_16,P18_parity_d5_0_17_30_32_34,0.9987207651138306,1.00352
baseline,2,100352,P00_parity_d3_1_15_16,P19_parity_d5_2_8_11_16_29,0.9984561204910278,1.00352
baseline,2,100352,P00_parity_d3_1_15_16,P20_parity_d3_4_7_35,0.998440146446228,1.00352
baseline,2,100352,P00_parity_d3_1_15_16,P21_parity_d5_25_34_36_37_39,0.9985068440437317,1.00352
baseline,2,100352,P00_parity_d3_1_15_16,P22_parity_d5_5_14_30_35_36,0.9983510375022888,1.00352
baseline,2,100352,P00_parity_d3_1_15_16,P23_parity_d5_8_13_18_30_39,0.9976028800010681,1.00352
baseline,2,100352,P01_parity_d3_0_21_26,P00_parity_d3_1_15_16,0.9722754955291748,1.00352
baseline,2,100352,P01_parity_d3_0_21_26,P01_parity_d3_0_21_26,1.0,1.00352
baseline,2,100352,P01_parity_d3_0_21_26,P02_parity_d5_14_17_22_28_39,0.9781815409660339,1.00352
baseline,2,100352,P01_parity_d3_0_21_26,P03_parity_d3_25_33_36,0.9844858050346375,1.00352
baseline,2,100352,P01_parity_d3_0_21_26,P04_parity_d5_5_14_22_28_32,0.9827713966369629,1.00352
baseline,2,100352,P01_parity_d3_0_21_26,P05_parity_d3_16_18_28,0.9733320474624634,1.00352
baseline,2,100352,P01_parity_d3_0_21_26,P06_parity_d3_14_20_35,0.9653083682060242,1.00352
baseline,2,100352,P01_parity_d3_0_21_26,P07_parity_d3_9_12_28,0.9615339636802673,1.00352
baseline,2,100352,P01_parity_d3_0_21_26,P08_parity_d5_12_14_28_35_38,0.9597459435462952,1.00352
baseline,2,100352,P01_parity_d3_0_21_26,P09_parity_d5_1_3_14_16_32,0.9678578972816467,1.00352
baseline,2,100352,P01_parity_d3_0_21_26,P10_parity_d3_2_3_33,0.9717424511909485,1.00352
baseline,2,100352,P01_parity_d3_0_21_26,P11_parity_d3_5_21_34,0.9658275842666626,1.00352
baseline,2,100352,P01_parity_d3_0_21_26,P12_parity_d3_9_27_30,0.9735735654830933,1.00352
baseline,2,100352,P01_parity_d3_0_21_26,P13_parity_d3_15_21_39,0.9812631607055664,1.00352
baseline,2,100352,P01_parity_d3_0_21_26,P14_parity_d3_3_23_24,0.9809505939483643,1.00352
baseline,2,100352,P01_parity_d3_0_21_26,P15_parity_d5_7_24_30_32_33,0.979308009147644,1.00352
baseline,2,100352,P01_parity_d3_0_21_26,P16_parity_d5_3_18_23_29_37,0.9803018569946289,1.00352
baseline,2,100352,P01_parity_d3_0_21_26,P17_parity_d5_1_7_16_18_37,0.9617102742195129,1.00352
baseline,2,100352,P01_parity_d3_0_21_26,P18_parity_d5_0_17_30_32_34,0.9750988483428955,1.00352
baseline,2,100352,P01_parity_d3_0_21_26,P19_parity_d5_2_8_11_16_29,0.9804297089576721,1.00352
baseline,2,100352,P01_parity_d3_0_21_26,P20_parity_d3_4_7_35,0.9682665467262268,1.00352
baseline,2,100352,P01_parity_d3_0_21_26,P21_parity_d5_25_34_36_37_39,0.9728888869285583,1.00352
baseline,2,100352,P01_parity_d3_0_21_26,P22_parity_d5_5_14_30_35_36,0.9801795482635498,1.00352
baseline,2,100352,P01_parity_d3_0_21_26,P23_parity_d5_8_13_18_30_39,0.9666523337364197,1.00352
baseline,2,100352,P02_parity_d5_14_17_22_28_39,P00_parity_d3_1_15_16,0.9988455772399902,1.00352
baseline,2,100352,P02_parity_d5_14_17_22_28_39,P01_parity_d3_0_21_26,0.9781813025474548,1.00352
baseline,2,100352,P02_parity_d5_14_17_22_28_39,P02_parity_d5_14_17_22_28_39,1.0,1.00352
baseline,2,100352,P02_parity_d5_14_17_22_28_39,P03_parity_d3_25_33_36,0.9984769225120544,1.00352
baseline,2,100352,P02_parity_d5_14_17_22_28_39,P04_parity_d5_5_14_22_28_32,0.998418390750885,1.00352
baseline,2,100352,P02_parity_d5_14_17_22_28_39,P05_parity_d3_16_18_28,0.9989787340164185,1.00352
baseline,2,100352,P02_parity_d5_14_17_22_28_39,P06_parity_d3_14_20_35,0.9969834089279175,1.00352
baseline,2,100352,P02_parity_d5_14_17_22_28_39,P07_parity_d3_9_12_28,0.9958580136299133,1.00352
baseline,2,100352,P02_parity_d5_14_17_22_28_39,P08_parity_d5_12_14_28_35_38,0.9954797029495239,1.00352
baseline,2,100352,P02_parity_d5_14_17_22_28_39,P09_parity_d5_1_3_14_16_32,0.9979848861694336,1.00352
baseline,2,100352,P02_parity_d5_14_17_22_28_39,P10_parity_d3_2_3_33,0.9987204670906067,1.00352
baseline,2,100352,P02_parity_d5_14_17_22_28_39,P11_parity_d3_5_21_34,0.9970941543579102,1.00352
baseline,2,100352,P02_parity_d5_14_17_22_28_39,P12_parity_d3_9_27_30,0.9988032579421997,1.00352
baseline,2,100352,P02_parity_d5_14_17_22_28_39,P13_parity_d3_15_21_39,0.998917281627655,1.00352
baseline,2,100352,P02_parity_d5_14_17_22_28_39,P14_parity_d3_3_23_24,0.9989081621170044,1.00352
baseline,2,100352,P02_parity_d5_14_17_22_28_39,P15_parity_d5_7_24_30_32_33,0.9989644289016724,1.00352
baseline,2,100352,P02_parity_d5_14_17_22_28_39,P16_parity_d5_3_18_23_29_37,0.9989684224128723,1.00352
baseline,2,100352,P02_parity_d5_14_17_22_28_39,P17_parity_d5_1_7_16_18_37,0.996157705783844,1.00352
baseline,2,100352,P02_parity_d5_14_17_22_28_39,P18_parity_d5_0_17_30_32_34,0.9987686276435852,1.00352
baseline,2,100352,P02_parity_d5_14_17_22_28_39,P19_parity_d5_2_8_11_16_29,0.9986891150474548,1.00352
baseline,2,100352,P02_parity_d5_14_17_22_28_39,P20_parity_d3_4_7_35,0.998042643070221,1.00352
baseline,2,100352,P02_parity_d5_14_17_22_28_39,P21_parity_d5_25_34_36_37_39,0.9987326264381409,1.00352
baseline,2,100352,P02_parity_d5_14_17_22_28_39,P22_parity_d5_5_14_30_35_36,0.9987314939498901,1.00352
baseline,2,100352,P02_parity_d5_14_17_22_28_39,P23_parity_d5_8_13_18_30_39,0.9973123669624329,1.00352
baseline,2,100352,P03_parity_d3_25_33_36,P00_parity_d3_1_15_16,0.9972795844078064,1.00352
baseline,2,100352,P03_parity_d3_25_33_36,P01_parity_d3_0_21_26,0.9844858050346375,1.00352
baseline,2,100352,P03_parity_d3_25_33_36,P02_parity_d5_14_17_22_28_39,0.9984772205352783,1.00352
baseline,2,100352,P03_parity_d3_25_33_36,P03_parity_d3_25_33_36,1.0,1.00352
baseline,2,100352,P03_parity_d3_25_33_36,P04_parity_d5_5_14_22_28_32,0.9992226958274841,1.00352
baseline,2,100352,P03_parity_d3_25_33_36,P05_parity_d3_16_18_28,0.9974769949913025,1.00352
baseline,2,100352,P03_parity_d3_25_33_36,P06_parity_d3_14_20_35,0.9938119053840637,1.00352
baseline,2,100352,P03_parity_d3_25_33_36,P07_parity_d3_9_12_28,0.9921270608901978,1.00352
baseline,2,100352,P03_parity_d3_25_33_36,P08_parity_d5_12_14_28_35_38,0.991854190826416,1.00352
baseline,2,100352,P03_parity_d3_25_33_36,P09_parity_d5_1_3_14_16_32,0.9949806928634644,1.00352
baseline,2,100352,P03_parity_d3_25_33_36,P10_parity_d3_2_3_33,0.9967610836029053,1.00352
baseline,2,100352,P03_parity_d3_25_33_36,P11_parity_d3_5_21_34,0.9945485591888428,1.00352
baseline,2,100352,P03_parity_d3_25_33_36,P12_parity_d3_9_27_30,0.9975288510322571,1.00352
baseline,2,100352,P03_parity_d3_25_33_36,P13_parity_d3_15_21_39,0.9992198348045349,1.00352
baseline,2,100352,P03_parity_d3_25_33_36,P14_parity_d3_3_23_24,0.9992691874504089,1.00352
baseline,2,100352,P03_parity_d3_25_33_36,P15_parity_d5_7_24_30_32_33,0.9990758895874023,1.00352
baseline,2,100352,P03_parity_d3_25_33_36,P16_parity_d5_3_18_23_29_37,0.9991484880447388,1.00352
baseline,2,100352,P03_parity_d3_25_33_36,P17_parity_d5_1_7_16_18_37,0.9924854636192322,1.00352
baseline,2,100352,P03_parity_d3_25_33_36,P18_parity_d5_0_17_30_32_34,0.9980595111846924,1.00352
baseline,2,100352,P03_parity_d3_25_33_36,P19_parity_d5_2_8_11_16_29,0.9992312788963318,1.00352
baseline,2,100352,P03_parity_d3_25_33_36,P20_parity_d3_4_7_35,0.9954898953437805,1.00352
baseline,2,100352,P03_parity_d3_25_33_36,P21_parity_d5_25_34_36_37_39,0.9965353012084961,1.00352
baseline,2,100352,P03_parity_d3_25_33_36,P22_parity_d5_5_14_30_35_36,0.9991545677185059,1.00352
baseline,2,100352,P03_parity_d3_25_33_36,P23_parity_d5_8_13_18_30_39,0.9940822720527649,1.00352
baseline,2,100352,P04_parity_d5_5_14_22_28_32,P00_parity_d3_1_15_16,0.9975296854972839,1.00352
baseline,2,100352,P04_parity_d5_5_14_22_28_32,P01_parity_d3_0_21_26,0.9827716946601868,1.00352
