condition,seed,data_seen,task_i,task_j,grad_cosine_mean,checkpoint_fraction
baseline,4,40448,P15_parity_d5_7_24_30_32_33,P09_parity_d5_1_3_14_16_32,-0.48996560503047876,0.40448
baseline,4,40448,P15_parity_d5_7_24_30_32_33,P10_parity_d3_2_3_33,-0.18975283254860922,0.40448
baseline,4,40448,P15_parity_d5_7_24_30_32_33,P11_parity_d3_5_21_34,0.7461224040041136,0.40448
baseline,4,40448,P15_parity_d5_7_24_30_32_33,P12_parity_d3_9_27_30,-0.025192143678679915,0.40448
baseline,4,40448,P15_parity_d5_7_24_30_32_33,P13_parity_d3_15_21_39,0.7128429509429076,0.40448
baseline,4,40448,P15_parity_d5_7_24_30_32_33,P14_parity_d3_3_23_24,0.33176205855327656,0.40448
baseline,4,40448,P15_parity_d5_7_24_30_32_33,P15_parity_d5_7_24_30_32_33,1.0000006805271957,0.40448
baseline,4,40448,P15_parity_d5_7_24_30_32_33,P16_parity_d5_3_18_23_29_37,0.7194298351044542,0.40448
baseline,4,40448,P15_parity_d5_7_24_30_32_33,P17_parity_d5_1_7_16_18_37,0.4350822943447904,0.40448
baseline,4,40448,P15_parity_d5_7_24_30_32_33,P18_parity_d5_0_17_30_32_34,0.6657657804732418,0.40448
baseline,4,40448,P15_parity_d5_7_24_30_32_33,P19_parity_d5_2_8_11_16_29,-0.7041746202450504,0.40448
baseline,4,40448,P15_parity_d5_7_24_30_32_33,P20_parity_d3_4_7_35,0.5189840353291831,0.40448
baseline,4,40448,P15_parity_d5_7_24_30_32_33,P21_parity_d5_25_34_36_37_39,0.7815338967735163,0.40448
baseline,4,40448,P15_parity_d5_7_24_30_32_33,P22_parity_d5_5_14_30_35_36,-0.6911206652336642,0.40448
baseline,4,40448,P15_parity_d5_7_24_30_32_33,P23_parity_d5_8_13_18_30_39,0.7946895732347894,0.40448
baseline,4,40448,P16_parity_d5_3_18_23_29_37,P00_parity_d3_1_15_16,-0.8774208749901925,0.40448
baseline,4,40448,P16_parity_d5_3_18_23_29_37,P01_parity_d3_0_21_26,0.8974114615414714,0.40448
baseline,4,40448,P16_parity_d5_3_18_23_29_37,P02_parity_d5_14_17_22_28_39,-0.33696314002504035,0.40448
baseline,4,40448,P16_parity_d5_3_18_23_29_37,P03_parity_d3_25_33_36,0.7221659519119981,0.40448
baseline,4,40448,P16_parity_d5_3_18_23_29_37,P04_parity_d5_5_14_22_28_32,-0.1888301907575243,0.40448
baseline,4,40448,P16_parity_d5_3_18_23_29_37,P05_parity_d3_16_18_28,0.9223004617180407,0.40448
baseline,4,40448,P16_parity_d5_3_18_23_29_37,P06_parity_d3_14_20_35,-0.5346503501362285,0.40448
baseline,4,40448,P16_parity_d5_3_18_23_29_37,P07_parity_d3_9_12_28,-0.8452457893632424,0.40448
baseline,4,40448,P16_parity_d5_3_18_23_29_37,P08_parity_d5_12_14_28_35_38,0.9161179896648075,0.40448
baseline,4,40448,P16_parity_d5_3_18_23_29_37,P09_parity_d5_1_3_14_16_32,-0.6694958508909222,0.40448
baseline,4,40448,P16_parity_d5_3_18_23_29_37,P10_parity_d3_2_3_33,-0.2419125965606144,0.40448
baseline,4,40448,P16_parity_d5_3_18_23_29_37,P11_parity_d3_5_21_34,0.924730377669061,0.40448
baseline,4,40448,P16_parity_d5_3_18_23_29_37,P12_parity_d3_9_27_30,-0.19727179238362597,0.40448
baseline,4,40448,P16_parity_d5_3_18_23_29_37,P13_parity_d3_15_21_39,0.874120903724258,0.40448
baseline,4,40448,P16_parity_d5_3_18_23_29_37,P14_parity_d3_3_23_24,0.442334452572466,0.40448
baseline,4,40448,P16_parity_d5_3_18_23_29_37,P15_parity_d5_7_24_30_32_33,0.7194298351044542,0.40448
baseline,4,40448,P16_parity_d5_3_18_23_29_37,P16_parity_d5_3_18_23_29_37,1.0000004064268928,0.40448
baseline,4,40448,P16_parity_d5_3_18_23_29_37,P17_parity_d5_1_7_16_18_37,0.7164748406451564,0.40448
baseline,4,40448,P16_parity_d5_3_18_23_29_37,P18_parity_d5_0_17_30_32_34,0.8817397199817425,0.40448
baseline,4,40448,P16_parity_d5_3_18_23_29_37,P19_parity_d5_2_8_11_16_29,-0.861849058691553,0.40448
baseline,4,40448,P16_parity_d5_3_18_23_29_37,P20_parity_d3_4_7_35,0.5364236758081251,0.40448
baseline,4,40448,P16_parity_d5_3_18_23_29_37,P21_parity_d5_25_34_36_37_39,0.8954185007024267,0.40448
baseline,4,40448,P16_parity_d5_3_18_23_29_37,P22_parity_d5_5_14_30_35_36,-0.6252031315224891,0.40448
baseline,4,40448,P16_parity_d5_3_18_23_29_37,P23_parity_d5_8_13_18_30_39,0.796110364802566,0.40448
baseline,4,40448,P17_parity_d5_1_7_16_18_37,P00_parity_d3_1_15_16,-0.7249284833571026,0.40448
baseline,4,40448,P17_parity_d5_1_7_16_18_37,P01_parity_d3_0_21_26,0.7385630879729373,0.40448
baseline,4,40448,P17_parity_d5_1_7_16_18_37,P02_parity_d5_14_17_22_28_39,-0.328946651894074,0.40448
baseline,4,40448,P17_parity_d5_1_7_16_18_37,P03_parity_d3_25_33_36,0.6040704862843663,0.40448
baseline,4,40448,P17_parity_d5_1_7_16_18_37,P04_parity_d5_5_14_22_28_32,-0.058431966411943814,0.40448
baseline,4,40448,P17_parity_d5_1_7_16_18_37,P05_parity_d3_16_18_28,0.7363368978000362,0.40448
baseline,4,40448,P17_parity_d5_1_7_16_18_37,P06_parity_d3_14_20_35,-0.2528521471595099,0.40448
baseline,4,40448,P17_parity_d5_1_7_16_18_37,P07_parity_d3_9_12_28,-0.6458569423131045,0.40448
baseline,4,40448,P17_parity_d5_1_7_16_18_37,P08_parity_d5_12_14_28_35_38,0.7424262741373351,0.40448
baseline,4,40448,P17_parity_d5_1_7_16_18_37,P09_parity_d5_1_3_14_16_32,-0.4672907217098761,0.40448
baseline,4,40448,P17_parity_d5_1_7_16_18_37,P10_parity_d3_2_3_33,-0.18365185980039547,0.40448
baseline,4,40448,P17_parity_d5_1_7_16_18_37,P11_parity_d3_5_21_34,0.748110020514159,0.40448
baseline,4,40448,P17_parity_d5_1_7_16_18_37,P12_parity_d3_9_27_30,-0.28435735312357974,0.40448
baseline,4,40448,P17_parity_d5_1_7_16_18_37,P13_parity_d3_15_21_39,0.6405171543425061,0.40448
baseline,4,40448,P17_parity_d5_1_7_16_18_37,P14_parity_d3_3_23_24,0.4780340901617193,0.40448
baseline,4,40448,P17_parity_d5_1_7_16_18_37,P15_parity_d5_7_24_30_32_33,0.4350822943447904,0.40448
baseline,4,40448,P17_parity_d5_1_7_16_18_37,P16_parity_d5_3_18_23_29_37,0.7164748406451564,0.40448
baseline,4,40448,P17_parity_d5_1_7_16_18_37,P17_parity_d5_1_7_16_18_37,1.0000007430610356,0.40448
baseline,4,40448,P17_parity_d5_1_7_16_18_37,P18_parity_d5_0_17_30_32_34,0.7440330972934246,0.40448
baseline,4,40448,P17_parity_d5_1_7_16_18_37,P19_parity_d5_2_8_11_16_29,-0.7482483837742255,0.40448
baseline,4,40448,P17_parity_d5_1_7_16_18_37,P20_parity_d3_4_7_35,0.45721202737430794,0.40448
baseline,4,40448,P17_parity_d5_1_7_16_18_37,P21_parity_d5_25_34_36_37_39,0.7515275667207802,0.40448
baseline,4,40448,P17_parity_d5_1_7_16_18_37,P22_parity_d5_5_14_30_35_36,-0.4098592644019612,0.40448
baseline,4,40448,P17_parity_d5_1_7_16_18_37,P23_parity_d5_8_13_18_30_39,0.5928007228553608,0.40448
baseline,4,40448,P18_parity_d5_0_17_30_32_34,P00_parity_d3_1_15_16,-0.8958522296573067,0.40448
baseline,4,40448,P18_parity_d5_0_17_30_32_34,P01_parity_d3_0_21_26,0.9166777689654128,0.40448
baseline,4,40448,P18_parity_d5_0_17_30_32_34,P02_parity_d5_14_17_22_28_39,-0.3790445810340563,0.40448
baseline,4,40448,P18_parity_d5_0_17_30_32_34,P03_parity_d3_25_33_36,0.752201626984944,0.40448
baseline,4,40448,P18_parity_d5_0_17_30_32_34,P04_parity_d5_5_14_22_28_32,-0.1493919021538158,0.40448
baseline,4,40448,P18_parity_d5_0_17_30_32_34,P05_parity_d3_16_18_28,0.9084449074804926,0.40448
baseline,4,40448,P18_parity_d5_0_17_30_32_34,P06_parity_d3_14_20_35,-0.486578307437604,0.40448
baseline,4,40448,P18_parity_d5_0_17_30_32_34,P07_parity_d3_9_12_28,-0.8238338083385479,0.40448
baseline,4,40448,P18_parity_d5_0_17_30_32_34,P08_parity_d5_12_14_28_35_38,0.9303262009593225,0.40448
baseline,4,40448,P18_parity_d5_0_17_30_32_34,P09_parity_d5_1_3_14_16_32,-0.6946063496373585,0.40448
baseline,4,40448,P18_parity_d5_0_17_30_32_34,P10_parity_d3_2_3_33,-0.2922254310152485,0.40448
baseline,4,40448,P18_parity_d5_0_17_30_32_34,P11_parity_d3_5_21_34,0.9260749658942369,0.40448
baseline,4,40448,P18_parity_d5_0_17_30_32_34,P12_parity_d3_9_27_30,-0.27769761228513534,0.40448
baseline,4,40448,P18_parity_d5_0_17_30_32_34,P13_parity_d3_15_21_39,0.8455009810397902,0.40448
baseline,4,40448,P18_parity_d5_0_17_30_32_34,P14_parity_d3_3_23_24,0.483799945814075,0.40448
baseline,4,40448,P18_parity_d5_0_17_30_32_34,P15_parity_d5_7_24_30_32_33,0.6657657804732418,0.40448
baseline,4,40448,P18_parity_d5_0_17_30_32_34,P16_parity_d5_3_18_23_29_37,0.8817397199817425,0.40448
baseline,4,40448,P18_parity_d5_0_17_30_32_34,P17_parity_d5_1_7_16_18_37,0.7440330972934246,0.40448
baseline,4,40448,P18_parity_d5_0_17_30_32_34,P18_parity_d5_0_17_30_32_34,1.000000525153818,0.40448
baseline,4,40448,P18_parity_d5_0_17_30_32_34,P19_parity_d5_2_8_11_16_29,-0.887071510341948,0.40448
baseline,4,40448,P18_parity_d5_0_17_30_32_34,P20_parity_d3_4_7_35,0.48562776666240526,0.40448
baseline,4,40448,P18_parity_d5_0_17_30_32_34,P21_parity_d5_25_34_36_37_39,0.911423649713039,0.40448
baseline,4,40448,P18_parity_d5_0_17_30_32_34,P22_parity_d5_5_14_30_35_36,-0.5755040209411568,0.40448
baseline,4,40448,P18_parity_d5_0_17_30_32_34,P23_parity_d5_8_13_18_30_39,0.7946758994094897,0.40448
baseline,4,40448,P19_parity_d5_2_8_11_16_29,P00_parity_d3_1_15_16,0.8939564183290258,0.40448
baseline,4,40448,P19_parity_d5_2_8_11_16_29,P01_parity_d3_0_21_26,-0.9235486014848716,0.40448
baseline,4,40448,P19_parity_d5_2_8_11_16_29,P02_parity_d5_14_17_22_28_39,0.4198687276681885,0.40448
baseline,4,40448,P19_parity_d5_2_8_11_16_29,P03_parity_d3_25_33_36,-0.8116418743044945,0.40448
baseline,4,40448,P19_parity_d5_2_8_11_16_29,P04_parity_d5_5_14_22_28_32,0.2255593344372624,0.40448
baseline,4,40448,P19_parity_d5_2_8_11_16_29,P05_parity_d3_16_18_28,-0.9155127460818412,0.40448
baseline,4,40448,P19_parity_d5_2_8_11_16_29,P06_parity_d3_14_20_35,0.5440711584574042,0.40448
baseline,4,40448,P19_parity_d5_2_8_11_16_29,P07_parity_d3_9_12_28,0.8481586560561837,0.40448
baseline,4,40448,P19_parity_d5_2_8_11_16_29,P08_parity_d5_12_14_28_35_38,-0.9313435980802293,0.40448
baseline,4,40448,P19_parity_d5_2_8_11_16_29,P09_parity_d5_1_3_14_16_32,0.6612531618328141,0.40448
baseline,4,40448,P19_parity_d5_2_8_11_16_29,P10_parity_d3_2_3_33,0.1678613370956423,0.40448
baseline,4,40448,P19_parity_d5_2_8_11_16_29,P11_parity_d3_5_21_34,-0.9405913664634458,0.40448
baseline,4,40448,P19_parity_d5_2_8_11_16_29,P12_parity_d3_9_27_30,0.2470240561166156,0.40448
baseline,4,40448,P19_parity_d5_2_8_11_16_29,P13_parity_d3_15_21_39,-0.8393874364796311,0.40448
baseline,4,40448,P19_parity_d5_2_8_11_16_29,P14_parity_d3_3_23_24,-0.549728010118296,0.40448
baseline,4,40448,P19_parity_d5_2_8_11_16_29,P15_parity_d5_7_24_30_32_33,-0.7041746202450504,0.40448
baseline,4,40448,P19_parity_d5_2_8_11_16_29,P16_parity_d5_3_18_23_29_37,-0.861849058691553,0.40448
baseline,4,40448,P19_parity_d5_2_8_11_16_29,P17_parity_d5_1_7_16_18_37,-0.7482483837742255,0.40448
baseline,4,40448,P19_parity_d5_2_8_11_16_29,P18_parity_d5_0_17_30_32_34,-0.887071510341948,0.40448
baseline,4,40448,P19_parity_d5_2_8_11_16_29,P19_parity_d5_2_8_11_16_29,1.000000301895732,0.40448
baseline,4,40448,P19_parity_d5_2_8_11_16_29,P20_parity_d3_4_7_35,-0.49525169653423196,0.40448
baseline,4,40448,P19_parity_d5_2_8_11_16_29,P21_parity_d5_25_34_36_37_39,-0.9392577058073944,0.40448
baseline,4,40448,P19_parity_d5_2_8_11_16_29,P22_parity_d5_5_14_30_35_36,0.6101125154586777,0.40448
baseline,4,40448,P19_parity_d5_2_8_11_16_29,P23_parity_d5_8_13_18_30_39,-0.8115964711212517,0.40448
baseline,4,40448,P20_parity_d3_4_7_35,P00_parity_d3_1_15_16,-0.48173573115271323,0.40448
baseline,4,40448,P20_parity_d3_4_7_35,P01_parity_d3_0_21_26,0.4682117353081954,0.40448
baseline,4,40448,P20_parity_d3_4_7_35,P02_parity_d5_14_17_22_28_39,-0.14183424558353414,0.40448
baseline,4,40448,P20_parity_d3_4_7_35,P03_parity_d3_25_33_36,0.39499113626946863,0.40448
baseline,4,40448,P20_parity_d3_4_7_35,P04_parity_d5_5_14_22_28_32,-0.09252749470759394,0.40448
baseline,4,40448,P20_parity_d3_4_7_35,P05_parity_d3_16_18_28,0.6051504448948251,0.40448
baseline,4,40448,P20_parity_d3_4_7_35,P06_parity_d3_14_20_35,-0.2544064041560352,0.40448
baseline,4,40448,P20_parity_d3_4_7_35,P07_parity_d3_9_12_28,-0.5387160531533624,0.40448
baseline,4,40448,P20_parity_d3_4_7_35,P08_parity_d5_12_14_28_35_38,0.5109266303193258,0.40448
baseline,4,40448,P20_parity_d3_4_7_35,P09_parity_d5_1_3_14_16_32,-0.28374871588067574,0.40448
baseline,4,40448,P20_parity_d3_4_7_35,P10_parity_d3_2_3_33,-0.18632455761274705,0.40448
baseline,4,40448,P20_parity_d3_4_7_35,P11_parity_d3_5_21_34,0.5142997925787922,0.40448
baseline,4,40448,P20_parity_d3_4_7_35,P12_parity_d3_9_27_30,0.12494671601172662,0.40448
baseline,4,40448,P20_parity_d3_4_7_35,P13_parity_d3_15_21_39,0.5951756351023244,0.40448
baseline,4,40448,P20_parity_d3_4_7_35,P14_parity_d3_3_23_24,0.09950063038735017,0.40448
baseline,4,40448,P20_parity_d3_4_7_35,P15_parity_d5_7_24_30_32_33,0.5189840353291831,0.40448
baseline,4,40448,P20_parity_d3_4_7_35,P16_parity_d5_3_18_23_29_37,0.5364236758081251,0.40448
baseline,4,40448,P20_parity_d3_4_7_35,P17_parity_d5_1_7_16_18_37,0.45721202737430794,0.40448
baseline,4,40448,P20_parity_d3_4_7_35,P18_parity_d5_0_17_30_32_34,0.48562776666240526,0.40448
baseline,4,40448,P20_parity_d3_4_7_35,P19_parity_d5_2_8_11_16_29,-0.49525169653423196,0.40448
baseline,4,40448,P20_parity_d3_4_7_35,P20_parity_d3_4_7_35,1.000001099749421,0.40448
baseline,4,40448,P20_parity_d3_4_7_35,P21_parity_d5_25_34_36_37_39,0.5345698183863257,0.40448
baseline,4,40448,P20_parity_d3_4_7_35,P22_parity_d5_5_14_30_35_36,-0.5310531526722665,0.40448
baseline,4,40448,P20_parity_d3_4_7_35,P23_parity_d5_8_13_18_30_39,0.4514053618504988,0.40448
baseline,4,40448,P21_parity_d5_25_34_36_37_39,P00_parity_d3_1_15_16,-0.9348046987300639,0.40448
baseline,4,40448,P21_parity_d5_25_34_36_37_39,P01_parity_d3_0_21_26,0.966201058398239,0.40448
baseline,4,40448,P21_parity_d5_25_34_36_37_39,P02_parity_d5_14_17_22_28_39,-0.43078252155992314,0.40448
baseline,4,40448,P21_parity_d5_25_34_36_37_39,P03_parity_d3_25_33_36,0.8129239443691751,0.40448
baseline,4,40448,P21_parity_d5_25_34_36_37_39,P04_parity_d5_5_14_22_28_32,-0.2607040302879086,0.40448
baseline,4,40448,P21_parity_d5_25_34_36_37_39,P05_parity_d3_16_18_28,0.9454996976161021,0.40448
baseline,4,40448,P21_parity_d5_25_34_36_37_39,P06_parity_d3_14_20_35,-0.5260257971369255,0.40448
baseline,4,40448,P21_parity_d5_25_34_36_37_39,P07_parity_d3_9_12_28,-0.8854180605986112,0.40448
baseline,4,40448,P21_parity_d5_25_34_36_37_39,P08_parity_d5_12_14_28_35_38,0.9726981663385931,0.40448
baseline,4,40448,P21_parity_d5_25_34_36_37_39,P09_parity_d5_1_3_14_16_32,-0.6912721175509834,0.40448
baseline,4,40448,P21_parity_d5_25_34_36_37_39,P10_parity_d3_2_3_33,-0.2147552628210644,0.40448
baseline,4,40448,P21_parity_d5_25_34_36_37_39,P11_parity_d3_5_21_34,0.9713713352265801,0.40448
baseline,4,40448,P21_parity_d5_25_34_36_37_39,P12_parity_d3_9_27_30,-0.24443477089231702,0.40448
baseline,4,40448,P21_parity_d5_25_34_36_37_39,P13_parity_d3_15_21_39,0.8748255833600593,0.40448
baseline,4,40448,P21_parity_d5_25_34_36_37_39,P14_parity_d3_3_23_24,0.5493643297376191,0.40448
baseline,4,40448,P21_parity_d5_25_34_36_37_39,P15_parity_d5_7_24_30_32_33,0.7815338967735163,0.40448
baseline,4,40448,P21_parity_d5_25_34_36_37_39,P16_parity_d5_3_18_23_29_37,0.8954185007024267,0.40448
baseline,4,40448,P21_parity_d5_25_34_36_37_39,P17_parity_d5_1_7_16_18_37,0.7515275667207802,0.40448
baseline,4,40448,P21_parity_d5_25_34_36_37_39,P18_parity_d5_0_17_30_32_34,0.911423649713039,0.40448
baseline,4,40448,P21_parity_d5_25_34_36_37_39,P19_parity_d5_2_8_11_16_29,-0.9392577058073944,0.40448
baseline,4,40448,P21_parity_d5_25_34_36_37_39,P20_parity_d3_4_7_35,0.5345698183863257,0.40448
baseline,4,40448,P21_parity_d5_25_34_36_37_39,P21_parity_d5_25_34_36_37_39,1.000000227604265,0.40448
baseline,4,40448,P21_parity_d5_25_34_36_37_39,P22_parity_d5_5_14_30_35_36,-0.6321207228926684,0.40448
baseline,4,40448,P21_parity_d5_25_34_36_37_39,P23_parity_d5_8_13_18_30_39,0.8842943920251215,0.40448
baseline,4,40448,P22_parity_d5_5_14_30_35_36,P00_parity_d3_1_15_16,0.6104104143725574,0.40448
baseline,4,40448,P22_parity_d5_5_14_30_35_36,P01_parity_d3_0_21_26,-0.5930280233307654,0.40448
baseline,4,40448,P22_parity_d5_5_14_30_35_36,P02_parity_d5_14_17_22_28_39,0.314034137077274,0.40448
baseline,4,40448,P22_parity_d5_5_14_30_35_36,P03_parity_d3_25_33_36,-0.5507698069291105,0.40448
baseline,4,40448,P22_parity_d5_5_14_30_35_36,P04_parity_d5_5_14_22_28_32,0.22760577507920063,0.40448
baseline,4,40448,P22_parity_d5_5_14_30_35_36,P05_parity_d3_16_18_28,-0.6734943961113875,0.40448
baseline,4,40448,P22_parity_d5_5_14_30_35_36,P06_parity_d3_14_20_35,0.3667831040449079,0.40448
baseline,4,40448,P22_parity_d5_5_14_30_35_36,P07_parity_d3_9_12_28,0.6250674655360053,0.40448
baseline,4,40448,P22_parity_d5_5_14_30_35_36,P08_parity_d5_12_14_28_35_38,-0.6212818401515706,0.40448
baseline,4,40448,P22_parity_d5_5_14_30_35_36,P09_parity_d5_1_3_14_16_32,0.43448208613454525,0.40448
baseline,4,40448,P22_parity_d5_5_14_30_35_36,P10_parity_d3_2_3_33,0.19544919091646754,0.40448
baseline,4,40448,P22_parity_d5_5_14_30_35_36,P11_parity_d3_5_21_34,-0.6066755850850485,0.40448
baseline,4,40448,P22_parity_d5_5_14_30_35_36,P12_parity_d3_9_27_30,0.0063892451045609745,0.40448
baseline,4,40448,P22_parity_d5_5_14_30_35_36,P13_parity_d3_15_21_39,-0.6464539620192478,0.40448
baseline,4,40448,P22_parity_d5_5_14_30_35_36,P14_parity_d3_3_23_24,-0.2861771424765311,0.40448
baseline,4,40448,P22_parity_d5_5_14_30_35_36,P15_parity_d5_7_24_30_32_33,-0.6911206652336642,0.40448
baseline,4,40448,P22_parity_d5_5_14_30_35_36,P16_parity_d5_3_18_23_29_37,-0.6252031315224891,0.40448
baseline,4,40448,P22_parity_d5_5_14_30_35_36,P17_parity_d5_1_7_16_18_37,-0.4098592644019612,0.40448
baseline,4,40448,P22_parity_d5_5_14_30_35_36,P18_parity_d5_0_17_30_32_34,-0.5755040209411568,0.40448
baseline,4,40448,P22_parity_d5_5_14_30_35_36,P19_parity_d5_2_8_11_16_29,0.6101125154586777,0.40448
baseline,4,40448,P22_parity_d5_5_14_30_35_36,P20_parity_d3_4_7_35,-0.5310531526722665,0.40448
baseline,4,40448,P22_parity_d5_5_14_30_35_36,P21_parity_d5_25_34_36_37_39,-0.6321207228926684,0.40448
baseline,4,40448,P22_parity_d5_5_14_30_35_36,P22_parity_d5_5_14_30_35_36,1.0000012134885619,0.40448
baseline,4,40448,P22_parity_d5_5_14_30_35_36,P23_parity_d5_8_13_18_30_39,-0.5936610259050532,0.40448
baseline,4,40448,P23_parity_d5_8_13_18_30_39,P00_parity_d3_1_15_16,-0.8568033647218334,0.40448
baseline,4,40448,P23_parity_d5_8_13_18_30_39,P01_parity_d3_0_21_26,0.8858458653520981,0.40448
baseline,4,40448,P23_parity_d5_8_13_18_30_39,P02_parity_d5_14_17_22_28_39,-0.44659818326016293,0.40448
baseline,4,40448,P23_parity_d5_8_13_18_30_39,P03_parity_d3_25_33_36,0.7605413076082292,0.40448
baseline,4,40448,P23_parity_d5_8_13_18_30_39,P04_parity_d5_5_14_22_28_32,-0.34724427845611244,0.40448
baseline,4,40448,P23_parity_d5_8_13_18_30_39,P05_parity_d3_16_18_28,0.8460658718099462,0.40448
baseline,4,40448,P23_parity_d5_8_13_18_30_39,P06_parity_d3_14_20_35,-0.4973904587483015,0.40448
baseline,4,40448,P23_parity_d5_8_13_18_30_39,P07_parity_d3_9_12_28,-0.7922779198049179,0.40448
baseline,4,40448,P23_parity_d5_8_13_18_30_39,P08_parity_d5_12_14_28_35_38,0.8688418872106092,0.40448
baseline,4,40448,P23_parity_d5_8_13_18_30_39,P09_parity_d5_1_3_14_16_32,-0.6390895299657556,0.40448
baseline,4,40448,P23_parity_d5_8_13_18_30_39,P10_parity_d3_2_3_33,-0.10367152147169213,0.40448
baseline,4,40448,P23_parity_d5_8_13_18_30_39,P11_parity_d3_5_21_34,0.8658549136456947,0.40448
baseline,4,40448,P23_parity_d5_8_13_18_30_39,P12_parity_d3_9_27_30,-0.2606851596575394,0.40448
baseline,4,40448,P23_parity_d5_8_13_18_30_39,P13_parity_d3_15_21_39,0.7603301247687305,0.40448
baseline,4,40448,P23_parity_d5_8_13_18_30_39,P14_parity_d3_3_23_24,0.5760350488006198,0.40448
baseline,4,40448,P23_parity_d5_8_13_18_30_39,P15_parity_d5_7_24_30_32_33,0.7946895732347894,0.40448
baseline,4,40448,P23_parity_d5_8_13_18_30_39,P16_parity_d5_3_18_23_29_37,0.796110364802566,0.40448
baseline,4,40448,P23_parity_d5_8_13_18_30_39,P17_parity_d5_1_7_16_18_37,0.5928007228553608,0.40448
baseline,4,40448,P23_parity_d5_8_13_18_30_39,P18_parity_d5_0_17_30_32_34,0.7946758994094897,0.40448
baseline,4,40448,P23_parity_d5_8_13_18_30_39,P19_parity_d5_2_8_11_16_29,-0.8115964711212517,0.40448
baseline,4,40448,P23_parity_d5_8_13_18_30_39,P20_parity_d3_4_7_35,0.4514053618504988,0.40448
baseline,4,40448,P23_parity_d5_8_13_18_30_39,P21_parity_d5_25_34_36_37_39,0.8842943920251215,0.40448
baseline,4,40448,P23_parity_d5_8_13_18_30_39,P22_parity_d5_5_14_30_35_36,-0.5936610259050532,0.40448
baseline,4,40448,P23_parity_d5_8_13_18_30_39,P23_parity_d5_8_13_18_30_39,1.0000004080275464,0.40448
baseline,4,60416,P00_parity_d3_1_15_16,P00_parity_d3_1_15_16,1.0000002608299792,0.60416
baseline,4,60416,P00_parity_d3_1_15_16,P01_parity_d3_0_21_26,0.05773100644197701,0.60416
baseline,4,60416,P00_parity_d3_1_15_16,P02_parity_d5_14_17_22_28_39,0.9043548342366607,0.60416
baseline,4,60416,P00_parity_d3_1_15_16,P03_parity_d3_25_33_36,-0.7429203082364335,0.60416
baseline,4,60416,P00_parity_d3_1_15_16,P04_parity_d5_5_14_22_28_32,0.8455316259042511,0.60416
baseline,4,60416,P00_parity_d3_1_15_16,P05_parity_d3_16_18_28,-0.6269992669643194,0.60416
baseline,4,60416,P00_parity_d3_1_15_16,P06_parity_d3_14_20_35,0.8476074211611045,0.60416
baseline,4,60416,P00_parity_d3_1_15_16,P07_parity_d3_9_12_28,-0.8573701471257656,0.60416
baseline,4,60416,P00_parity_d3_1_15_16,P08_parity_d5_12_14_28_35_38,0.6275019329636559,0.60416
baseline,4,60416,P00_parity_d3_1_15_16,P09_parity_d5_1_3_14_16_32,0.8865696054703485,0.60416
baseline,4,60416,P00_parity_d3_1_15_16,P10_parity_d3_2_3_33,0.8829865466104313,0.60416
baseline,4,60416,P00_parity_d3_1_15_16,P11_parity_d3_5_21_34,-0.6955832835448217,0.60416
baseline,4,60416,P00_parity_d3_1_15_16,P12_parity_d3_9_27_30,-0.8740284224436253,0.60416
baseline,4,60416,P00_parity_d3_1_15_16,P13_parity_d3_15_21_39,-0.5320038666519875,0.60416
baseline,4,60416,P00_parity_d3_1_15_16,P14_parity_d3_3_23_24,0.7681287255259379,0.60416
baseline,4,60416,P00_parity_d3_1_15_16,P15_parity_d5_7_24_30_32_33,-0.6658280321847072,0.60416
baseline,4,60416,P00_parity_d3_1_15_16,P16_parity_d5_3_18_23_29_37,0.890389165962448,0.60416
baseline,4,60416,P00_parity_d3_1_15_16,P17_parity_d5_1_7_16_18_37,0.754976546097505,0.60416
baseline,4,60416,P00_parity_d3_1_15_16,P18_parity_d5_0_17_30_32_34,-0.8974656447470338,0.60416
baseline,4,60416,P00_parity_d3_1_15_16,P19_parity_d5_2_8_11_16_29,-0.740605316085929,0.60416
baseline,4,60416,P00_parity_d3_1_15_16,P20_parity_d3_4_7_35,-0.7060590055286975,0.60416
baseline,4,60416,P00_parity_d3_1_15_16,P21_parity_d5_25_34_36_37_39,-0.9024001114852649,0.60416
baseline,4,60416,P00_parity_d3_1_15_16,P22_parity_d5_5_14_30_35_36,0.16798887631243403,0.60416
baseline,4,60416,P00_parity_d3_1_15_16,P23_parity_d5_8_13_18_30_39,-0.8520917407996031,0.60416
baseline,4,60416,P01_parity_d3_0_21_26,P00_parity_d3_1_15_16,0.05773100644197701,0.60416
baseline,4,60416,P01_parity_d3_0_21_26,P01_parity_d3_0_21_26,1.00000176478009,0.60416
baseline,4,60416,P01_parity_d3_0_21_26,P02_parity_d5_14_17_22_28_39,-0.004740989132481623,0.60416
baseline,4,60416,P01_parity_d3_0_21_26,P03_parity_d3_25_33_36,-0.07679181958008977,0.60416
baseline,4,60416,P01_parity_d3_0_21_26,P04_parity_d5_5_14_22_28_32,-0.053499522888711536,0.60416
baseline,4,60416,P01_parity_d3_0_21_26,P05_parity_d3_16_18_28,-0.007598344330775685,0.60416
baseline,4,60416,P01_parity_d3_0_21_26,P06_parity_d3_14_20_35,0.0100302962874935,0.60416
baseline,4,60416,P01_parity_d3_0_21_26,P07_parity_d3_9_12_28,-0.02368763920930832,0.60416
