model,fold,mse,n_train,n_test,features,complexity,true_mechanism,replicate
learnability_only,4,0.7378220195801338,26,6,reference_learnability,1,frequency_only,16
freq_learn,0,0.007471644308147579,25,7,"log_frequency,reference_learnability",2,frequency_only,16
freq_learn,1,0.010241194240460784,25,7,"log_frequency,reference_learnability",2,frequency_only,16
freq_learn,2,0.021807970925439072,26,6,"log_frequency,reference_learnability",2,frequency_only,16
freq_learn,3,0.008863165666357925,26,6,"log_frequency,reference_learnability",2,frequency_only,16
freq_learn,4,0.05854626638062457,26,6,"log_frequency,reference_learnability",2,frequency_only,16
three_factor,0,0.0063001333901017845,25,7,"log_frequency,reference_learnability,formal_utility",3,frequency_only,16
three_factor,1,0.010717962800480456,25,7,"log_frequency,reference_learnability,formal_utility",3,frequency_only,16
three_factor,2,0.031182431703145237,26,6,"log_frequency,reference_learnability,formal_utility",3,frequency_only,16
three_factor,3,0.007983862181597225,26,6,"log_frequency,reference_learnability,formal_utility",3,frequency_only,16
three_factor,4,0.05511064545225235,26,6,"log_frequency,reference_learnability,formal_utility",3,frequency_only,16
frequency_only,0,0.055274237305619145,25,7,log_frequency,1,frequency_only,17
frequency_only,1,0.015634357122857375,25,7,log_frequency,1,frequency_only,17
frequency_only,2,0.07571720446569748,26,6,log_frequency,1,frequency_only,17
frequency_only,3,0.009036389003251632,26,6,log_frequency,1,frequency_only,17
frequency_only,4,0.0084054527305017,26,6,log_frequency,1,frequency_only,17
learnability_only,0,0.7205776466214932,25,7,reference_learnability,1,frequency_only,17
learnability_only,1,0.6024561461986864,25,7,reference_learnability,1,frequency_only,17
learnability_only,2,0.5687174668915903,26,6,reference_learnability,1,frequency_only,17
learnability_only,3,0.23379298416705785,26,6,reference_learnability,1,frequency_only,17
learnability_only,4,1.0101625224739985,26,6,reference_learnability,1,frequency_only,17
freq_learn,0,0.05658711056509112,25,7,"log_frequency,reference_learnability",2,frequency_only,17
freq_learn,1,0.016234851835130265,25,7,"log_frequency,reference_learnability",2,frequency_only,17
freq_learn,2,0.08200905682861506,26,6,"log_frequency,reference_learnability",2,frequency_only,17
freq_learn,3,0.008948019273413958,26,6,"log_frequency,reference_learnability",2,frequency_only,17
freq_learn,4,0.009206441473456214,26,6,"log_frequency,reference_learnability",2,frequency_only,17
three_factor,0,0.0618333349318085,25,7,"log_frequency,reference_learnability,formal_utility",3,frequency_only,17
three_factor,1,0.013683803571722051,25,7,"log_frequency,reference_learnability,formal_utility",3,frequency_only,17
three_factor,2,0.08058694750516064,26,6,"log_frequency,reference_learnability,formal_utility",3,frequency_only,17
three_factor,3,0.013280943746977738,26,6,"log_frequency,reference_learnability,formal_utility",3,frequency_only,17
three_factor,4,0.007803813522614303,26,6,"log_frequency,reference_learnability,formal_utility",3,frequency_only,17
frequency_only,0,0.05325107527876054,25,7,log_frequency,1,frequency_only,18
frequency_only,1,0.058266208329744995,25,7,log_frequency,1,frequency_only,18
frequency_only,2,0.06563790374994523,26,6,log_frequency,1,frequency_only,18
frequency_only,3,0.030788111190528735,26,6,log_frequency,1,frequency_only,18
frequency_only,4,0.027419298326196977,26,6,log_frequency,1,frequency_only,18
learnability_only,0,0.33579884205703997,25,7,reference_learnability,1,frequency_only,18
learnability_only,1,0.5145798050866334,25,7,reference_learnability,1,frequency_only,18
learnability_only,2,0.6218830985022209,26,6,reference_learnability,1,frequency_only,18
learnability_only,3,1.1318483210629111,26,6,reference_learnability,1,frequency_only,18
learnability_only,4,0.7075400441552673,26,6,reference_learnability,1,frequency_only,18
freq_learn,0,0.05247702379642115,25,7,"log_frequency,reference_learnability",2,frequency_only,18
freq_learn,1,0.05608827089313284,25,7,"log_frequency,reference_learnability",2,frequency_only,18
freq_learn,2,0.0731394533446293,26,6,"log_frequency,reference_learnability",2,frequency_only,18
freq_learn,3,0.024287855236186207,26,6,"log_frequency,reference_learnability",2,frequency_only,18
freq_learn,4,0.02208272773414885,26,6,"log_frequency,reference_learnability",2,frequency_only,18
three_factor,0,0.061732242344769976,25,7,"log_frequency,reference_learnability,formal_utility",3,frequency_only,18
three_factor,1,0.05784493370013537,25,7,"log_frequency,reference_learnability,formal_utility",3,frequency_only,18
three_factor,2,0.07335061825314423,26,6,"log_frequency,reference_learnability,formal_utility",3,frequency_only,18
three_factor,3,0.025375580712694246,26,6,"log_frequency,reference_learnability,formal_utility",3,frequency_only,18
three_factor,4,0.027172246130739847,26,6,"log_frequency,reference_learnability,formal_utility",3,frequency_only,18
frequency_only,0,0.04631871822533439,25,7,log_frequency,1,frequency_only,19
frequency_only,1,0.02244026914309574,25,7,log_frequency,1,frequency_only,19
frequency_only,2,0.010449140653584372,26,6,log_frequency,1,frequency_only,19
frequency_only,3,0.056242474474857834,26,6,log_frequency,1,frequency_only,19
frequency_only,4,0.016347212368681058,26,6,log_frequency,1,frequency_only,19
learnability_only,0,1.12163239731379,25,7,reference_learnability,1,frequency_only,19
learnability_only,1,0.32040386145423244,25,7,reference_learnability,1,frequency_only,19
learnability_only,2,0.6093736881599856,26,6,reference_learnability,1,frequency_only,19
learnability_only,3,0.6237407577751871,26,6,reference_learnability,1,frequency_only,19
learnability_only,4,0.4354370089607304,26,6,reference_learnability,1,frequency_only,19
freq_learn,0,0.04859654821276056,25,7,"log_frequency,reference_learnability",2,frequency_only,19
freq_learn,1,0.029306494799031475,25,7,"log_frequency,reference_learnability",2,frequency_only,19
freq_learn,2,0.011087630658949266,26,6,"log_frequency,reference_learnability",2,frequency_only,19
freq_learn,3,0.058083123918389636,26,6,"log_frequency,reference_learnability",2,frequency_only,19
freq_learn,4,0.01778569573455348,26,6,"log_frequency,reference_learnability",2,frequency_only,19
three_factor,0,0.055998225591180666,25,7,"log_frequency,reference_learnability,formal_utility",3,frequency_only,19
three_factor,1,0.029867170805895543,25,7,"log_frequency,reference_learnability,formal_utility",3,frequency_only,19
three_factor,2,0.011572946960811051,26,6,"log_frequency,reference_learnability,formal_utility",3,frequency_only,19
three_factor,3,0.05814116511940681,26,6,"log_frequency,reference_learnability,formal_utility",3,frequency_only,19
three_factor,4,0.01656688942872118,26,6,"log_frequency,reference_learnability,formal_utility",3,frequency_only,19
frequency_only,0,0.022065279319594656,25,7,log_frequency,1,frequency_only,20
frequency_only,1,0.05614416845701224,25,7,log_frequency,1,frequency_only,20
frequency_only,2,0.025109854743293164,26,6,log_frequency,1,frequency_only,20
frequency_only,3,0.04060620933837615,26,6,log_frequency,1,frequency_only,20
frequency_only,4,0.04168164799860686,26,6,log_frequency,1,frequency_only,20
learnability_only,0,0.6962718678021312,25,7,reference_learnability,1,frequency_only,20
learnability_only,1,0.7723911159460625,25,7,reference_learnability,1,frequency_only,20
learnability_only,2,0.5211121617721576,26,6,reference_learnability,1,frequency_only,20
learnability_only,3,0.3647193068456527,26,6,reference_learnability,1,frequency_only,20
learnability_only,4,0.5784801669728006,26,6,reference_learnability,1,frequency_only,20
freq_learn,0,0.022153168778359524,25,7,"log_frequency,reference_learnability",2,frequency_only,20
freq_learn,1,0.05778397372517652,25,7,"log_frequency,reference_learnability",2,frequency_only,20
freq_learn,2,0.026436350203506265,26,6,"log_frequency,reference_learnability",2,frequency_only,20
freq_learn,3,0.05386912355962004,26,6,"log_frequency,reference_learnability",2,frequency_only,20
freq_learn,4,0.05647762792192784,26,6,"log_frequency,reference_learnability",2,frequency_only,20
three_factor,0,0.014174017584847525,25,7,"log_frequency,reference_learnability,formal_utility",3,frequency_only,20
three_factor,1,0.04873803508267975,25,7,"log_frequency,reference_learnability,formal_utility",3,frequency_only,20
three_factor,2,0.02719443460309055,26,6,"log_frequency,reference_learnability,formal_utility",3,frequency_only,20
three_factor,3,0.041424197167103056,26,6,"log_frequency,reference_learnability,formal_utility",3,frequency_only,20
three_factor,4,0.05053219747020313,26,6,"log_frequency,reference_learnability,formal_utility",3,frequency_only,20
frequency_only,0,0.04058065706756183,25,7,log_frequency,1,frequency_only,21
frequency_only,1,0.03269839554217567,25,7,log_frequency,1,frequency_only,21
frequency_only,2,0.05498872682433096,26,6,log_frequency,1,frequency_only,21
frequency_only,3,0.02089655348760715,26,6,log_frequency,1,frequency_only,21
frequency_only,4,0.038138603074204906,26,6,log_frequency,1,frequency_only,21
learnability_only,0,0.4330900165624869,25,7,reference_learnability,1,frequency_only,21
learnability_only,1,0.9207027892377039,25,7,reference_learnability,1,frequency_only,21
learnability_only,2,0.8269765766230748,26,6,reference_learnability,1,frequency_only,21
learnability_only,3,0.6968083679740817,26,6,reference_learnability,1,frequency_only,21
learnability_only,4,0.5541247760282371,26,6,reference_learnability,1,frequency_only,21
freq_learn,0,0.05359390309470329,25,7,"log_frequency,reference_learnability",2,frequency_only,21
freq_learn,1,0.032462727508871365,25,7,"log_frequency,reference_learnability",2,frequency_only,21
freq_learn,2,0.06018931344110745,26,6,"log_frequency,reference_learnability",2,frequency_only,21
freq_learn,3,0.020644364190925548,26,6,"log_frequency,reference_learnability",2,frequency_only,21
freq_learn,4,0.03920526943443319,26,6,"log_frequency,reference_learnability",2,frequency_only,21
three_factor,0,0.05859121342601877,25,7,"log_frequency,reference_learnability,formal_utility",3,frequency_only,21
three_factor,1,0.03417337313078894,25,7,"log_frequency,reference_learnability,formal_utility",3,frequency_only,21
three_factor,2,0.060049485437106746,26,6,"log_frequency,reference_learnability,formal_utility",3,frequency_only,21
three_factor,3,0.02059360307329276,26,6,"log_frequency,reference_learnability,formal_utility",3,frequency_only,21
three_factor,4,0.0392265654291824,26,6,"log_frequency,reference_learnability,formal_utility",3,frequency_only,21
frequency_only,0,0.06185465147036443,25,7,log_frequency,1,frequency_only,22
frequency_only,1,0.022019801653090944,25,7,log_frequency,1,frequency_only,22
frequency_only,2,0.01346029958685688,26,6,log_frequency,1,frequency_only,22
frequency_only,3,0.013130318938725285,26,6,log_frequency,1,frequency_only,22
frequency_only,4,0.07189216621054312,26,6,log_frequency,1,frequency_only,22
learnability_only,0,0.5783458803055284,25,7,reference_learnability,1,frequency_only,22
learnability_only,1,0.33438970534249285,25,7,reference_learnability,1,frequency_only,22
learnability_only,2,0.3166422666682058,26,6,reference_learnability,1,frequency_only,22
learnability_only,3,1.1863988370664367,26,6,reference_learnability,1,frequency_only,22
learnability_only,4,0.8534448445179934,26,6,reference_learnability,1,frequency_only,22
freq_learn,0,0.06721428577116316,25,7,"log_frequency,reference_learnability",2,frequency_only,22
freq_learn,1,0.02793637358076257,25,7,"log_frequency,reference_learnability",2,frequency_only,22
freq_learn,2,0.015050929772652176,26,6,"log_frequency,reference_learnability",2,frequency_only,22
freq_learn,3,0.018140304639931236,26,6,"log_frequency,reference_learnability",2,frequency_only,22
freq_learn,4,0.07830323603630399,26,6,"log_frequency,reference_learnability",2,frequency_only,22
three_factor,0,0.0831239580647047,25,7,"log_frequency,reference_learnability,formal_utility",3,frequency_only,22
three_factor,1,0.043600813902110534,25,7,"log_frequency,reference_learnability,formal_utility",3,frequency_only,22
three_factor,2,0.01447951640650639,26,6,"log_frequency,reference_learnability,formal_utility",3,frequency_only,22
three_factor,3,0.017896488093616564,26,6,"log_frequency,reference_learnability,formal_utility",3,frequency_only,22
three_factor,4,0.07944306344705034,26,6,"log_frequency,reference_learnability,formal_utility",3,frequency_only,22
frequency_only,0,0.014515285275212094,25,7,log_frequency,1,frequency_only,23
frequency_only,1,0.028641113198929834,25,7,log_frequency,1,frequency_only,23
frequency_only,2,0.08629883663377512,26,6,log_frequency,1,frequency_only,23
frequency_only,3,0.02061186707069695,26,6,log_frequency,1,frequency_only,23
frequency_only,4,0.04625900638224364,26,6,log_frequency,1,frequency_only,23
learnability_only,0,0.7235763747685383,25,7,reference_learnability,1,frequency_only,23
learnability_only,1,0.5306903950747263,25,7,reference_learnability,1,frequency_only,23
learnability_only,2,0.4795933565277523,26,6,reference_learnability,1,frequency_only,23
learnability_only,3,1.091834613793096,26,6,reference_learnability,1,frequency_only,23
learnability_only,4,0.609638708292119,26,6,reference_learnability,1,frequency_only,23
freq_learn,0,0.015584600509780734,25,7,"log_frequency,reference_learnability",2,frequency_only,23
freq_learn,1,0.03669208668948864,25,7,"log_frequency,reference_learnability",2,frequency_only,23
freq_learn,2,0.09102355693285862,26,6,"log_frequency,reference_learnability",2,frequency_only,23
freq_learn,3,0.023581510459793623,26,6,"log_frequency,reference_learnability",2,frequency_only,23
freq_learn,4,0.047934187129719086,26,6,"log_frequency,reference_learnability",2,frequency_only,23
three_factor,0,0.014810322019597167,25,7,"log_frequency,reference_learnability,formal_utility",3,frequency_only,23
three_factor,1,0.0353829594841548,25,7,"log_frequency,reference_learnability,formal_utility",3,frequency_only,23
three_factor,2,0.11549521047269366,26,6,"log_frequency,reference_learnability,formal_utility",3,frequency_only,23
three_factor,3,0.023507031548386566,26,6,"log_frequency,reference_learnability,formal_utility",3,frequency_only,23
three_factor,4,0.06339710772616129,26,6,"log_frequency,reference_learnability,formal_utility",3,frequency_only,23
frequency_only,0,0.041502381872116544,25,7,log_frequency,1,frequency_only,24
frequency_only,1,0.0260095473971505,25,7,log_frequency,1,frequency_only,24
