model,mean_mse,se_mse,complexity,features,selected_by_parsimony,best_mean_mse,selection_threshold,true_mechanism,replicate
learnability_only,0.6949478004363087,0.22542771126782485,1,reference_learnability,False,0.028610726263201575,0.03389854453936833,frequency_only,52
freq_learn,0.04257185315596246,0.002633249546150627,2,"log_frequency,reference_learnability",False,0.04257185315596246,0.04520510270211309,frequency_only,53
frequency_only,0.04381667345868734,0.0031190879898820396,1,log_frequency,True,0.04257185315596246,0.04520510270211309,frequency_only,53
three_factor,0.04621493564336525,0.00636292546111237,3,"log_frequency,reference_learnability,formal_utility",False,0.04257185315596246,0.04520510270211309,frequency_only,53
learnability_only,0.6003997553471951,0.12850655447102854,1,reference_learnability,False,0.04257185315596246,0.04520510270211309,frequency_only,53
frequency_only,0.037048916959977654,0.0034473097317861017,1,log_frequency,True,0.037048916959977654,0.040496226691763754,frequency_only,54
three_factor,0.03792518884772349,0.002759578720888919,3,"log_frequency,reference_learnability,formal_utility",False,0.037048916959977654,0.040496226691763754,frequency_only,54
freq_learn,0.03843499161902918,0.0029574540212280002,2,"log_frequency,reference_learnability",False,0.037048916959977654,0.040496226691763754,frequency_only,54
learnability_only,0.7309482719507917,0.0966878318861314,1,reference_learnability,False,0.037048916959977654,0.040496226691763754,frequency_only,54
frequency_only,0.03202197804330475,0.007925994962554188,1,log_frequency,True,0.03202197804330475,0.039947973005858936,frequency_only,55
freq_learn,0.03499422536947412,0.010650726024989622,2,"log_frequency,reference_learnability",False,0.03202197804330475,0.039947973005858936,frequency_only,55
three_factor,0.04259034088398927,0.013747607020402976,3,"log_frequency,reference_learnability,formal_utility",False,0.03202197804330475,0.039947973005858936,frequency_only,55
learnability_only,0.5424083971443716,0.07794216129798527,1,reference_learnability,False,0.03202197804330475,0.039947973005858936,frequency_only,55
frequency_only,0.02982106083657603,0.006131521611778997,1,log_frequency,True,0.02982106083657603,0.03595258244835503,frequency_only,56
freq_learn,0.03147075015920868,0.006443239195073985,2,"log_frequency,reference_learnability",False,0.02982106083657603,0.03595258244835503,frequency_only,56
three_factor,0.034087076962642064,0.007263095787921592,3,"log_frequency,reference_learnability,formal_utility",False,0.02982106083657603,0.03595258244835503,frequency_only,56
learnability_only,0.5843999317552697,0.12664112840715494,1,reference_learnability,False,0.02982106083657603,0.03595258244835503,frequency_only,56
frequency_only,0.030411992444726938,0.010766975263037028,1,log_frequency,True,0.030411992444726938,0.04117896770776397,frequency_only,57
freq_learn,0.032897589995240284,0.011259423675447331,2,"log_frequency,reference_learnability",False,0.030411992444726938,0.04117896770776397,frequency_only,57
three_factor,0.0352682983910272,0.011910174666301164,3,"log_frequency,reference_learnability,formal_utility",False,0.030411992444726938,0.04117896770776397,frequency_only,57
learnability_only,0.6284007641761423,0.08556011941249045,1,reference_learnability,False,0.030411992444726938,0.04117896770776397,frequency_only,57
frequency_only,0.033456614652671066,0.00577264890520116,1,log_frequency,True,0.033456614652671066,0.03922926355787223,frequency_only,58
freq_learn,0.03579244571350269,0.0057669575272343105,2,"log_frequency,reference_learnability",False,0.033456614652671066,0.03922926355787223,frequency_only,58
three_factor,0.03693055397325862,0.006767153351942193,3,"log_frequency,reference_learnability,formal_utility",False,0.033456614652671066,0.03922926355787223,frequency_only,58
learnability_only,0.7315523150900495,0.1789578534885844,1,reference_learnability,False,0.033456614652671066,0.03922926355787223,frequency_only,58
three_factor,0.03471344641639294,0.005542599414032827,3,"log_frequency,reference_learnability,formal_utility",False,0.03471344641639294,0.04025604583042577,frequency_only,59
frequency_only,0.036775716015901225,0.00696434408542587,1,log_frequency,True,0.03471344641639294,0.04025604583042577,frequency_only,59
freq_learn,0.03776533070567261,0.007808635074937349,2,"log_frequency,reference_learnability",False,0.03471344641639294,0.04025604583042577,frequency_only,59
learnability_only,0.7339966513762475,0.1448938274325803,1,reference_learnability,False,0.03471344641639294,0.04025604583042577,frequency_only,59
frequency_only,0.051663878986921916,0.008718742099516978,1,log_frequency,True,0.051663878986921916,0.060382621086438895,frequency_only,60
freq_learn,0.05299738586944858,0.008998752493595578,2,"log_frequency,reference_learnability",False,0.051663878986921916,0.060382621086438895,frequency_only,60
three_factor,0.05460018338766688,0.010386942753866486,3,"log_frequency,reference_learnability,formal_utility",False,0.051663878986921916,0.060382621086438895,frequency_only,60
learnability_only,0.6498131401309465,0.07520479323656155,1,reference_learnability,False,0.051663878986921916,0.060382621086438895,frequency_only,60
frequency_only,0.043564074158730176,0.014719638367663596,1,log_frequency,True,0.043564074158730176,0.05828371252639377,frequency_only,61
freq_learn,0.04423712126236529,0.01487226987287856,2,"log_frequency,reference_learnability",False,0.043564074158730176,0.05828371252639377,frequency_only,61
three_factor,0.05066734999883944,0.016577755967216952,3,"log_frequency,reference_learnability,formal_utility",False,0.043564074158730176,0.05828371252639377,frequency_only,61
learnability_only,0.6930142859014923,0.12933358663413835,1,reference_learnability,False,0.043564074158730176,0.05828371252639377,frequency_only,61
three_factor,0.02829702149047445,0.006605933549292873,3,"log_frequency,reference_learnability,formal_utility",False,0.02829702149047445,0.03490295503976733,frequency_only,62
frequency_only,0.028828583687702292,0.004123373668115085,1,log_frequency,True,0.02829702149047445,0.03490295503976733,frequency_only,62
freq_learn,0.03123057679735402,0.006731459329072081,2,"log_frequency,reference_learnability",False,0.02829702149047445,0.03490295503976733,frequency_only,62
learnability_only,0.5064775021340205,0.03234942763470005,1,reference_learnability,False,0.02829702149047445,0.03490295503976733,frequency_only,62
frequency_only,0.031161921023638045,0.006827114381296698,1,log_frequency,True,0.031161921023638045,0.03798903540493474,frequency_only,63
freq_learn,0.03140143830738411,0.007987294545289486,2,"log_frequency,reference_learnability",False,0.031161921023638045,0.03798903540493474,frequency_only,63
three_factor,0.03785414091652274,0.009914742417560726,3,"log_frequency,reference_learnability,formal_utility",False,0.031161921023638045,0.03798903540493474,frequency_only,63
learnability_only,0.628187180421911,0.0775052772741784,1,reference_learnability,False,0.031161921023638045,0.03798903540493474,frequency_only,63
frequency_only,0.03418729296400711,0.008886186821354504,1,log_frequency,True,0.03418729296400711,0.043073479785361614,frequency_only,64
freq_learn,0.03438000342634877,0.009062995112886836,2,"log_frequency,reference_learnability",False,0.03418729296400711,0.043073479785361614,frequency_only,64
three_factor,0.03901395738511942,0.009863007972150584,3,"log_frequency,reference_learnability,formal_utility",False,0.03418729296400711,0.043073479785361614,frequency_only,64
learnability_only,0.5580565454247113,0.11709447857253538,1,reference_learnability,False,0.03418729296400711,0.043073479785361614,frequency_only,64
frequency_only,0.044829100163127744,0.009363499712178435,1,log_frequency,True,0.044829100163127744,0.05419259987530618,frequency_only,65
three_factor,0.046036660704682264,0.008245109201795676,3,"log_frequency,reference_learnability,formal_utility",False,0.044829100163127744,0.05419259987530618,frequency_only,65
freq_learn,0.04745305152391544,0.01013597823101285,2,"log_frequency,reference_learnability",False,0.044829100163127744,0.05419259987530618,frequency_only,65
learnability_only,0.61956014286388,0.19791162329483836,1,reference_learnability,False,0.044829100163127744,0.05419259987530618,frequency_only,65
frequency_only,0.03158387279352755,0.009851613627699785,1,log_frequency,True,0.03158387279352755,0.04143548642122733,frequency_only,66
freq_learn,0.033580245278183415,0.010553125150558925,2,"log_frequency,reference_learnability",False,0.03158387279352755,0.04143548642122733,frequency_only,66
three_factor,0.03730019698061236,0.009960700003490664,3,"log_frequency,reference_learnability,formal_utility",False,0.03158387279352755,0.04143548642122733,frequency_only,66
learnability_only,0.6547949002191216,0.19555061806098487,1,reference_learnability,False,0.03158387279352755,0.04143548642122733,frequency_only,66
frequency_only,0.027689020430525464,0.004398607489698536,1,log_frequency,True,0.027689020430525464,0.032087627920224,frequency_only,67
freq_learn,0.03573125370722763,0.009288455300205414,2,"log_frequency,reference_learnability",False,0.027689020430525464,0.032087627920224,frequency_only,67
three_factor,0.03708352997887306,0.007910958061048553,3,"log_frequency,reference_learnability,formal_utility",False,0.027689020430525464,0.032087627920224,frequency_only,67
learnability_only,0.6005344419328856,0.15070175989635262,1,reference_learnability,False,0.027689020430525464,0.032087627920224,frequency_only,67
frequency_only,0.048249074874541734,0.010771403667592454,1,log_frequency,True,0.048249074874541734,0.059020478542134186,frequency_only,68
freq_learn,0.052393285515009935,0.011057915488869446,2,"log_frequency,reference_learnability",False,0.048249074874541734,0.059020478542134186,frequency_only,68
three_factor,0.05666067845555074,0.009446928868236703,3,"log_frequency,reference_learnability,formal_utility",False,0.048249074874541734,0.059020478542134186,frequency_only,68
learnability_only,0.5634445593496842,0.14026241846464965,1,reference_learnability,False,0.048249074874541734,0.059020478542134186,frequency_only,68
frequency_only,0.04325362852230312,0.005319444769431022,1,log_frequency,True,0.04325362852230312,0.048573073291734145,frequency_only,69
freq_learn,0.04338388184580686,0.005570970820870286,2,"log_frequency,reference_learnability",False,0.04325362852230312,0.048573073291734145,frequency_only,69
three_factor,0.04475672384137924,0.005462786761087716,3,"log_frequency,reference_learnability,formal_utility",False,0.04325362852230312,0.048573073291734145,frequency_only,69
learnability_only,0.5594374336041062,0.10221685581993019,1,reference_learnability,False,0.04325362852230312,0.048573073291734145,frequency_only,69
frequency_only,0.03296844694888084,0.0047809041124584695,1,log_frequency,True,0.03296844694888084,0.03774935106133931,frequency_only,70
freq_learn,0.03580917056468514,0.0066093474022344305,2,"log_frequency,reference_learnability",False,0.03296844694888084,0.03774935106133931,frequency_only,70
three_factor,0.042845962873348936,0.008849830126674757,3,"log_frequency,reference_learnability,formal_utility",False,0.03296844694888084,0.03774935106133931,frequency_only,70
learnability_only,0.6447686158376558,0.23628677037111032,1,reference_learnability,False,0.03296844694888084,0.03774935106133931,frequency_only,70
frequency_only,0.043000406581002716,0.009633453884151268,1,log_frequency,True,0.043000406581002716,0.05263386046515398,frequency_only,71
freq_learn,0.0495743973037875,0.009566661943111964,2,"log_frequency,reference_learnability",False,0.043000406581002716,0.05263386046515398,frequency_only,71
three_factor,0.04994558624765459,0.008957145212372397,3,"log_frequency,reference_learnability,formal_utility",False,0.043000406581002716,0.05263386046515398,frequency_only,71
learnability_only,0.6292557059184762,0.13896827346452703,1,reference_learnability,False,0.043000406581002716,0.05263386046515398,frequency_only,71
frequency_only,0.03901162876653082,0.007213982769330975,1,log_frequency,True,0.03901162876653082,0.04622561153586179,frequency_only,72
freq_learn,0.043967308879430386,0.008187879519659295,2,"log_frequency,reference_learnability",False,0.03901162876653082,0.04622561153586179,frequency_only,72
three_factor,0.045810955359188166,0.008725399903236236,3,"log_frequency,reference_learnability,formal_utility",False,0.03901162876653082,0.04622561153586179,frequency_only,72
learnability_only,0.5247290212892506,0.06371480583160535,1,reference_learnability,False,0.03901162876653082,0.04622561153586179,frequency_only,72
